id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,strat_label
55075,Women,Personal Care,Eyes,Kajal and Eyeliner,Copper,Spring,2017.0,Casual,Lakme Glide On Warm Copper Eye Color,Kajal and Eyeliner
8647,Unisex,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,Fastrack Unisex Denim Sunglasses,Sunglasses
35706,Women,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Nike Women Court Majestic White Shoes,Casual Shoes
57034,Women,Apparel,Dress,Jumpsuit,White,Summer,2012.0,Casual,Forever New Women White Playsuit,Jumpsuit
6389,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men's Urban Cat Cetto White Shoe,Sports Shoes
5919,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,ADIDAS Women's Daily White Shoe,Casual Shoes
48961,Men,Accessories,Jewellery,Ring,Steel,Summer,2013.0,Casual,Revv Men Steel Ring,Ring
51693,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Unisex Brown Sunglasses,Sunglasses
25716,Unisex,Accessories,Bags,Duffel Bag,Olive,Summer,2012.0,Casual,Wrangler Unisex Canvas Olive Duffle Bag,Duffel Bag
28808,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Denizen Men Striped Black Shirt,Shirts
55170,Women,Personal Care,Nails,Nail Polish,Maroon,Spring,2017.0,Casual,Lakme Absolute Fast & Fabulous Crimson Scream Nail Polish 27,Nail Polish
6008,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Highlander Men Yellow Black Checked Shirt,Shirts
57411,Women,Apparel,Innerwear,Briefs,Black,Winter,2015.0,Casual,Amante Women Black & Brown Net Bikini Briefs PGSS01,Briefs
38304,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Reid & Taylor Men Black Wallet,Wallets
46534,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch T2N156,Watches
4366,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Pink Floyd Men's The Wall Black T-shirt,Tshirts
57544,Women,Personal Care,Lips,Lipstick,Orange,Spring,2017.0,,Lotus Herbals Floralglam Lipstick 020,Lipstick
12878,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Provogue Men Formal Black Formal Shoes,Formal Shoes
13296,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Gini and Jony Kids Boys Printed White Tshirts,Tshirts
7643,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Sports,Puma Men's Ducati Logo Red T-shirt,Tshirts
27669,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Brown Handbag,Handbags
38303,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Reid & Taylor Men Brown Wallet,Wallets
11555,Women,Apparel,Topwear,Kurtas,Pink,Summer,2011.0,Ethnic,W Women Printed Pink Kurtas,Kurtas
10508,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Flying Machine Women RN SL Black Top,Tops
10019,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Women As Miler Ss White T-Shirts,Tshirts
5026,Women,Apparel,Innerwear,Bra,Purple,Summer,2011.0,Sports,ADIDAS Women Short Purple Sports Bra,Bra
10563,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Men Large Logo Ringer Black Tshirts,Tshirts
57871,Women,Personal Care,Skin,Face Moisturisers,Green,Spring,2017.0,Casual,Biotique Botanicals Ayurvedic Recipe Bio Morning Nectar Moisturiser,Face Moisturisers
51646,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Fossil Men Grey Dial Watch FS4705,Watches
2633,Men,Footwear,Shoes,Heels,Black,Summer,2010.0,Smart Casual,Carlton London Men Black Leather Casual Shoes.,Heels
36541,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,United Colors of Benetton Men Leather Black Wallet,Wallets
33382,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Baggit Women Yuvraj Jhuti Pink Wallet,Wallets
43356,Women,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2012.0,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,Sports Shoes
29264,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Adizero Black Sports Shoes,Sports Shoes
13316,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Gini and Jony Kids Boys Check Blue Shirts,Shirts
33408,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Baggit Women Damroo Hosh Purple Wallet,Wallets
33970,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Femella Women Navy Blue Dress,Dresses
31126,Girls,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Gini and Jony Girls White Dress,Dresses
36918,Men,Accessories,Wallets,Wallets,Black,Winter,2016.0,Casual,Fossil Men Black Evans Wallet,Wallets
30707,Women,Accessories,Bags,Clutches,Beige,Summer,2012.0,Casual,Fabindia Women Beige Potli,Clutches
2766,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Classic Polo Men's Light Grey T-shirt,Tshirts
33114,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Sandals,Heels
58247,Women,Accessories,Wallets,Wallets,Red,Summer,2012.0,Casual,Baggit Women Red Wallet,Wallets
17071,Women,Accessories,Belts,Belts,Brown,Winter,2015.0,Casual,Lino Perros Women Brown Belt,Belts
11907,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Franco Leone Men Casual Black Sandals,Sandals
47243,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2013.0,Casual,Playboy Men Red Casual Shoes,Casual Shoes
19079,Women,Apparel,Topwear,Kurtas,Off White,Fall,2011.0,Ethnic,W Women Floral Print Off White Kurta,Kurtas
47180,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Ganuchi Men Black Casual Shoes,Casual Shoes
46527,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Men White Dial Watch T2M707,Watches
4484,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Puma Men Kraftek White Silver Shoe,Sports Shoes
36382,Men,Accessories,Socks,Socks,Cream,Summer,2016.0,Casual,Reid & Taylor Men Cream Socks,Socks
31597,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Mark Taylor Men Printed Black T-shirt,Tshirts
21848,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Chhota Bheem Kids Boys Holi Hai White T-shirt,Tshirts
21665,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fossil Men Silver & Brown Dial Chronograph Watch CH2565,Watches
32234,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Fabindia Women Printed Grey Kurta,Kurtas
41346,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2016.0,Casual,Wrangler Men Navy Blue Texas Jeans,Jeans
19007,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Casual,ADIDAS Originals Women Blue Tunic,Tunics
10373,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Solid Black Tshirts,Tshirts
7451,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Proline Men White Polo T-shirt,Tshirts
46513,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Timex Women White Dial Watch,Watches
13362,Women,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Timberland Women Femmes Blue Casual Shoes,Casual Shoes
44193,Women,Footwear,Flip Flops,Flip Flops,Gold,Winter,2012.0,Casual,iPanema Women Gold Flip Flops,Flip Flops
8940,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Indigo Nation Men Reversible Bling Red Shirts,Shirts
6371,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Puma Men's Suede Archive Indigo Blue Shoe,Sports Shoes
13033,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc 5 Women Casual Black Heels,Heels
21676,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch CH2673,Watches
40124,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Wild West Blue T-shirt,Tshirts
54968,Men,Free Items,Free Gifts,Free Gifts,Black,Spring,2017.0,Casual,Rasasi Men Skill Power Deo,Free Gifts
2367,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men's Brown Semi Formal Shoe,Formal Shoes
45028,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch 24132LMGT,Watches
52358,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015.0,Casual,Red Rose Women Pink Nightdress,Nightdress
32840,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Grendha Women Jola Cigana Blue Flats,Heels
12265,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Stripes White Shirts,Shirts
12644,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Probase Men Solid White Polo T-shirts,Tshirts
15548,Men,Accessories,Socks,Socks,White,Fall,2014.0,Sports,Fila Men Pack of 3 White Socks,Socks
31926,Women,Accessories,Bags,Clutches,Blue,Summer,2012.0,Casual,Fabindia Women Blue Silk Purse,Clutches
5499,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Mr.Men Men's Mr. Happy Black T-shirt,Tshirts
39040,Men,Accessories,Cufflinks,Cufflinks,Gold,Summer,2012.0,Formal,Belmonte Men Golden Bright Assorted Cufflinks,Cufflinks
8243,Women,Accessories,Bags,Handbags,Yellow,Winter,2016.0,Casual,Fastrack Women Yellow Sling Bag,Handbags
52653,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Mod'acc Women Grey Handbag,Handbags
16088,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,M tv Men My Fab Eyewear Black Sunglasses,Sunglasses
36402,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Reid & Taylor Men Grey Socks,Socks
57302,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Wedges,Heels
11375,Women,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors Of Benetton Women Winter White Shirt,Shirts
22500,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2015.0,Casual,Catwalk Women Blue Casual Shoes,Casual Shoes
37325,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO Sheen Women White Dial Watch SX035 SHE-4500D-7ADR,Watches
8356,Boys,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Doodle Boy's End Is Just Begining Black Kidswear,Tshirts
23156,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Mark Taylor Men White Printed T-shirt,Tshirts
11110,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Check White Shirts,Shirts
37298,Men,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,CASIO Enticer Men Black Dial Analogue Watch A517,Watches
17374,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011.0,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,Accessory Gift Set
6268,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Lee Women's Caroline Charcoal T-shirt,Tshirts
29104,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,Puma Unisex Big Cat Red Backpack,Backpacks
33069,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,U.S.Polo Assn. Men Blue Polo T-shirt,Tshirts
18453,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Guess Marciano Women Perfumes,Perfume and Body Mist
33526,Women,Footwear,Shoes,Heels,Blue,Summer,2016.0,Casual,Cobblerz Women Blue Sandals,Heels
16619,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Probase Men Check Navy Blue Shirt,Shirts
20512,Women,Accessories,Bags,Handbags,Teal,Winter,2015.0,Casual,Baggit Women Teal Turnoff Taj Handbag,Handbags
35084,Men,Accessories,Ties,Ties,Navy Blue,Summer,2012.0,Formal,Allen Solly Men Navy Blue Tie,Ties
19925,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Unisex Bio Str Black Casual Shoes,Casual Shoes
5253,Unisex,Accessories,Bags,Duffel Bag,Grey,Winter,2015.0,Casual,Wildcraft Unisex Black & Grey Duffel Bag,Duffel Bag
17546,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Mark Taylor Men Pink & White Striped Shirt,Shirts
17384,Men,Accessories,Mufflers,Mufflers,Cream,Fall,2011.0,Casual,Reid & Taylor Men Check Cream Muffler,Mufflers
19140,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Lotto Men Sting Black Sandals,Sandals
35331,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Silver Anusuya Earrings,Earrings
28649,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Lunarglide+ 3 Grey Sports Shoes,Sports Shoes
23956,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Provogue Men Grey Shirt,Shirts
23765,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,Oakley Men White Fast Jacket Sunglasses,Sunglasses
14864,Women,Accessories,Jewellery,Bracelet,Red,Summer,2011.0,Casual,United Colors of Benetton Women Funky Red Bracelet,Bracelet
11295,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Texas Jeans,Jeans
46257,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Fusion Beats Women Black Tunic,Tunics
32074,Men,Apparel,Innerwear,Boxers,White,Summer,2016.0,Casual,Playboy Men White Boxers,Boxers
18921,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Levis Men Classics  Red Shirt,Shirts
39964,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2013.0,Casual,GAS Men Brown Brixton Casual Shoes,Casual Shoes
45320,Women,Footwear,Shoes,Heels,Purple,Summer,2016.0,Casual,Cobblerz Women Purple & Pink Sandals,Heels
2489,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Puma Women Commander White Pink Shoe,Sports Shoes
29253,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men AX Black Sports Shoes,Sports Shoes
28826,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Denizen Men Check Green Shirt,Shirts
22983,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,FILA Men Black Temptation Sports Shoes,Sports Shoes
10203,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Hahk Red Handbags,Handbags
23329,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,W Women Brown Kurta,Kurtas
35930,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2012.0,Sports,Salomon Men Exit 2 Aero Brown Sports Shoes,Sports Shoes
55944,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Colorbar Brownie Nail Lacquer 13,Nail Polish
46047,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Casual,Estelle Gold Earrings,Earrings
13460,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Shirts,Shirts
3165,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Air Court Leader Low Black Red Shoe,Sports Shoes
26297,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Proline Men Purple Striped Polo T-shirt,Tshirts
2801,Men,Footwear,Sandal,Sandals,Black,Fall,2009.0,Casual,iD Men Casual Leather Black Sandal,Sandals
31954,Women,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Women Lunarfly +3 White Sports Shoes,Sports Shoes
27005,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Jealous 21 Women Black Jeggings,Jeans
25325,Men,Accessories,Watches,Watches,Black,Summer,2017.0,Casual,Casio Edifice Men Multi-Dial Watch EF-334D-1AVDF(ED420),Watches
44063,Men,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017.0,Casual,Hugo Men XY Perfume Set,Fragrance Gift Set
11459,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,United Colors of Benetton Men Light Winters Blue Shirts,Shirts
59896,Women,Apparel,Dress,Dresses,Multi,Fall,2012.0,Casual,Femella Women Multi Coloured Dress,Dresses
22398,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men Striped White Shirt,Shirts
30085,Women,Accessories,Watches,Watches,Green,Winter,2016.0,Casual,Ed Hardy Women Blue Watch,Watches
13380,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Black,Fall,2011.0,,Timberland Unisex Boot Lace Black Shoe Accessories,Shoe Accessories
10250,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Hahk Brown Handbags,Handbags
19166,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Printed Grey TShirt,Tshirts
18873,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Franco Leone Men Formal Brown Shoes,Formal Shoes
41902,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Playboy Men Miami Perfume Buy 1 Get 1 free,Perfume and Body Mist
32367,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Dial Watch,Watches
7551,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's As Walkthrough White T-shirt,Tshirts
39379,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Peter England Men Navy Blue Party Jeans,Jeans
4152,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Max White Red Black Shoe,Sports Shoes
57369,Women,Apparel,Innerwear,Briefs,Lavender,Winter,2015.0,Casual,Amante Women Lavender Briefs PCMV01,Briefs
30874,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Women Printed Red Kurta,Kurtas
4011,Unisex,Sporting Goods,Sports Equipment,Basketballs,Grey,Summer,2011.0,Sports,Spalding Buror Grey Basketball,Basketballs
50423,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,U.S. Polo Assn. Men Navy Blue Shoes,Casual Shoes
56228,Men,Apparel,Loungewear and Nightwear,Night suits,Grey Melange,Summer,2016.0,Casual,SDL by Sweet Dreams Men Grey Melange Pyjama Set,Night suits
13138,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012.0,Casual,iD Men Blue Casual Shoes,Casual Shoes
48139,Women,Accessories,Wallets,Wallets,Magenta,Winter,2016.0,Casual,Fossil Women Magenta Wallet,Wallets
18218,Men,Accessories,Socks,Socks,Black,Fall,2011.0,Casual,Manchester United Men Black Socks,Socks
30058,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Skagen Men Brown Dial Watch,Watches
36699,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Hugo Boss Men Perfume,Perfume and Body Mist
3515,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's I'm Not Nut But Can Screw Black T-shirt,Tshirts
5268,Unisex,Accessories,Bags,Backpacks,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Corporate Backpack,Backpacks
46554,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch T49618,Watches
56010,Women,Personal Care,Lips,Lipstick,Red,Summer,2019.0,Casual,Colorbar Velvet Matte Hot Hot Hot Red Lipstick 01R,Lipstick
55476,Women,Personal Care,Lips,Lip Liner,Pink,Spring,2017.0,Casual,Revlon Colorstay Nudes Lip Liner,Lip Liner
23829,Unisex,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Puma Unisex Dilute Red Flip Flops,Flip Flops
46758,Women,Personal Care,Fragrance,Perfume and Body Mist,Lavender,Spring,2017.0,Casual,Giorgio Beverly Hills Women Perfume,Perfume and Body Mist
34935,Women,Apparel,Topwear,Dupatta,Purple,Summer,2012.0,Ethnic,Fabindia Purple Dupatta,Dupatta
23807,Men,Footwear,Shoes,Casual Shoes,Maroon,Fall,2011.0,Casual,Puma Men Maroon Graphic Casual Shoes,Casual Shoes
4031,Men,Apparel,Topwear,Tshirts,Cream,Summer,2011.0,Casual,Myntra Men's Poster White T-shirt,Tshirts
27088,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Aneri Women Aaliya Black Kurta,Kurtas
25457,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Zoom Vomero +6 Black Sports Shoes,Sports Shoes
30185,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012.0,Casual,Nike Unisex Red Backpack,Backpacks
43354,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Reebok Men Grey Fuel Techno Sports Shoes,Sports Shoes
2052,Men,Apparel,Topwear,Tshirts,Brown,Winter,2010.0,Casual,Lee Men's Trademark T-shirt,Tshirts
32867,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013.0,Casual,Wildcraft Unisex Acute Black and Grey Backpack,Backpacks
46605,Women,Footwear,Shoes,Flats,Beige,Winter,2015.0,Casual,Catwalk Women Beige Pumps,Flats
38369,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,Peter England Men Black Belt,Belts
4321,Unisex,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Tantra Kid's Unisex Genius Red Kidswear,Tshirts
36003,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Ben 10 Boys Crew Green T-shirt,Tshirts
47670,Women,Accessories,Scarves,Scarves,Cream,Summer,2012.0,Casual,Femella Women Cream and Black Printed Scarf,Scarves
21888,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,BIBA Women Solid Green Kurta,Kurtas
9203,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Axis XT Black Shoes,Sports Shoes
39989,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Gas Men Skate Blue Shoes,Casual Shoes
34994,Women,Apparel,Saree,Sarees,Mustard,Summer,2012.0,Ethnic,Fabindia H& Printed Mustard Cotton Mull Sari,Sarees
53601,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Men Black Digital Watch M075J002Y,Watches
17755,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt,Shirts
57893,Women,Apparel,Bottomwear,Leggings,Cream,Fall,2012.0,Casual,Femella Women Cream Leggings,Leggings
27562,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Scullers Men Checked Purple Shirt,Shirts
17172,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Blue Shirt,Shirts
44710,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2012.0,Casual,Lotto Men Green Surf Island Flip Flop,Flip Flops
23558,Unisex,Personal Care,Fragrance,Deodorant,Gold,Spring,2017.0,Casual,Police Unisex And Unisex Pack of 2 Deos,Deodorant
15028,Women,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011.0,Casual,ADIDAS Women Printed Navy Blue Sweatshirts,Sweatshirts
44758,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Globalite Men White Max Shoes,Casual Shoes
39227,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Purple Tiered Dress,Dresses
25899,Women,Apparel,Bottomwear,Leggings,Charcoal,Summer,2012.0,Casual,Femella Women Charcoal Skinny Leggings,Leggings
47522,Men,Apparel,Innerwear,Briefs,Khaki,Summer,2016.0,Casual,Facit Men Khaki Breif,Briefs
36412,Men,Accessories,Socks,Socks,Grey,Summer,2016.0,Casual,Reid & Taylor Men Grey Socks,Socks
15215,Men,Accessories,Bags,Backpacks,Black,Summer,2011.0,Casual,United Colors of Benetton Black  Backpack,Backpacks
34019,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Palm Tree Boys Printed Black T-shirt,Tshirts
35111,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Allen Solly Men Leather Brown Wallet,Wallets
